id,filename,url,desc,createTime,downloadTime,author,collectCount,commentCount,diggCount,playCount,shareCount,correctedUrl,days_since_posted,virality,virality_log,frame_rate,duration,total_frames,height,width,is_viral,virality_score
7339693922412760363,bhaddiewest_7339693922412760363.mp4,https://www.tiktok.com/@trina._03/video/7327822415289978155,Et ate this lil one || #ebt #pvdbiggie #reunion #xyzcba ,2024-02-26 00:01:22,2024-04-16 22:27:35.818165,bhaddiewest,27400,3374,332000,3100000,1941,https://www.tiktok.com/@bhaddiewest/video/7339693922412760363,62.05465029331019,-0.049627170654052,-0.0509009194335688,24.013840830449823,14.45,347,1246,576,1,0.6753709472661653
7339709259862592811,bhaddiewest_7339709259862592811.mp4,https://www.tiktok.com/@micahdaileywhite/video/7351113070518766890,Et was getting done left and right 😂 || #ebt #xyzcba #reunion ,2024-02-26 01:00:56,2024-04-16 22:27:40.413907,bhaddiewest,29200,3226,339700,2400000,1332,https://www.tiktok.com/@bhaddiewest/video/7339709259862592811,62.01328455256945,-0.0702776554830881,-0.0728692916939283,24.0473061760841,12.683333,305,1246,576,1,0.667183117709214
7334872304490384683,katiefeeneyy_7334872304490384683.mp4,https://www.tiktok.com/@fahi070/video/7346225806005357832,What do you think @Lil Baby’s answer would’ve been if @Meek Mill didn’t walk by? #superbowl #lilbaby #meekmill,2024-02-13 00:10:54,2024-04-16 22:27:43.427601,katiefeeneyy,4360,623,139500,2100000,514,https://www.tiktok.com/@katiefeeneyy/video/7334872304490384683,75.04802992293982,-0.3836267905586216,-0.4839026394246201,30.0,7.033333,211,1024,576,0,0.6249543475803662
7343676065920912647,artpo17_7343676065920912647.mp4,https://www.tiktok.com/@woodatiktoks/video/7342061430083964206,Afterwards he regretted it very much #artpo17 #football #ramos #neymar ,2024-03-07 17:33:53,2024-04-16 22:27:55.608218,artpo17,3828,379,39700,620900,75,https://www.tiktok.com/@artpo17/video/7343676065920912647,51.32373594145834,-0.0995511126546187,-0.1048618762820159,60.0,14.783333,887,1024,576,0,0.5498174976071506
7329664640735104262,isaac.samz_7329664640735104262.mp4,https://www.tiktok.com/@npc.zwan/video/7339804019356978434,What the?😳 #isaacsamz #fyp ,2024-01-29 23:22:19,2024-04-16 22:28:10.316433,isaac.samz,35900,1970,195000,2200000,3462,https://www.tiktok.com/@isaac.samz/video/7329664640735104262,89.08176834886575,-0.5596434470521015,-0.820170532615326,60.0,5.233333,314,1024,576,1,0.656727819572562
7332175086998392070,isaac.samz_7332175086998392070.mp4,https://www.tiktok.com/@azuraa_000/video/7352790555224444168,When a poor man does this😅#isaacsamz #fyp ,2024-02-05 17:44:15,2024-04-16 22:28:11.900663,isaac.samz,26900,1374,508500,6500000,551,https://www.tiktok.com/@isaac.samz/video/7332175086998392070,82.31653686738426,-0.207853815237082,-0.2330093274790423,60.0,61.166667,3670,1024,576,0,0.6856205940042639
7352743089208839429,lukedavidson__7352743089208839429.mp4,https://www.tiktok.com/@nowkie10/video/7344435563820289322,Boys Find A Bear While Camping,2024-04-01 03:58:32,2024-04-16 22:28:15.214940,lukedavidson_,2396,222,35300,548600,158,https://www.tiktok.com/@lukedavidson_/video/7352743089208839429,26.88995121923611,0.2804402899570379,0.2472039953140984,29.97,17.584251,527,1024,576,0,0.5472845734306978
7355109022132997381,isaac.samz_7355109022132997381.mp4,https://www.tiktok.com/@awkspewroo2/video/7326899366277434666,only 10% can understand this😁😅 #isaacsamz #foryou #funny ,2024-04-07 12:59:32,2024-04-16 22:28:17.715441,isaac.samz,7783,3517,187200,2200000,764,https://www.tiktok.com/@isaac.samz/video/7355109022132997381,20.514256774791665,0.5126412164418882,0.4138572728070739,60.0,23.333333,1400,1024,576,0,0.6466742307610192
7338629224481164550,whereisamaru_7338629224481164550.mp4,https://www.tiktok.com/@laclippers/video/7327030007937649962,idk what it is but now i cant stop stuttering #fypシ゚viral #relatablecontent #amarudnd #relationship #crush #feelings #relatable ,2024-02-23 03:09:29,2024-04-16 22:28:29.552082,whereisamaru,268300,9617,1900000,13100000,9738,https://www.tiktok.com/@whereisamaru/video/7338629224481164550,64.92401371923611,0.920593250456274,0.6526341229264182,29.866666666666667,11.25,336,1024,576,1,0.7679147348924891
7355616462184189226,karron__7355616462184189226.mp4,https://www.tiktok.com/@danielsinfilms/video/7337131654923799850,#fyp #viral #meekmill Not even gonna be hurt no more😂😂,2024-04-08 21:49:00,2024-04-16 22:28:30.995570,karron_,55500,3081,791400,5300000,47100,https://www.tiktok.com/@karron_/video/7355616462184189226,19.14657158960648,1.066023066881772,0.7256255356311362,30.0,7.3,219,1024,576,1,0.733749256638222
7341070409741241631,maddiearsht_7341070409741241631.mp4,https://www.tiktok.com/@kirkiimad/video/7328556452455517446,,2024-02-29 17:03:47,2024-04-16 22:28:32.095655,maddiearsht,33100,3920,1300000,10500000,44400,https://www.tiktok.com/@maddiearsht/video/7341070409741241631,58.34463871923612,0.8106656201151154,0.5936945235957299,28.756476683937823,6.433333,185,1024,576,1,0.7611983551741468
7355869823328390446,benzkynani_7355869823328390446.mp4,https://www.tiktok.com/@official_nct/video/7351692016704572679,During big back cuisine ?? #benzpunanikyn #fyp #bigback #smh ,2024-04-09 14:11:58,2024-04-16 22:28:33.495725,benzkynani,52000,4724,1200000,6500000,139200,https://www.tiktok.com/@benzkynani/video/7355869823328390446,18.46395584886574,1.6679935919207942,0.9813267262217052,30.0,6.0,180,1024,576,1,0.7597323532042887
7349850955342482693,idont_know8_7349850955342482693.mp4,https://www.tiktok.com/@angelinasupergurl238/video/7333827806851353857,I say like sasa help 💀 #fyp #viral ,2024-03-24 08:55:32,2024-04-16 22:28:34.695606,idont_know8,73900,10200,882900,5900000,60300,https://www.tiktok.com/@idont_know8/video/7349850955342482693,34.68370121923611,0.9672180848886248,0.6766204050905942,30.0,7.966667,239,1024,576,1,0.7478272418245779
7345210998292417838,pari.abadian1_7345210998292417838.mp4,https://www.tiktok.com/@theobbv/video/7328206944878071083,@Aiden ,2024-03-11 20:50:39,2024-04-16 22:28:36.295716,pari.abadian1,514800,23200,6700000,31900000,59600,https://www.tiktok.com/@pari.abadian1/video/7345210998292417838,47.18709242293981,4.028323490205005,1.61508662640802,30.0,11.866667,356,1024,576,1,0.8376838228831655
7348238299779091758,.gina.lynn_7348238299779091758.mp4,https://www.tiktok.com/@heena.gajjar2/video/7354958886362795265,#stitch with @D ,2024-03-20 00:38:02,2024-04-16 22:28:37.545721,.gina.lynn,200200,6315,4000000,26900000,22100,https://www.tiktok.com/@.gina.lynn/video/7348238299779091758,39.02918733034722,2.6500074174944324,1.2947291997825907,30.0,16.966667,509,1024,576,1,0.8055390681089254
7353402647426125099,yipetyyay_7353402647426125099.mp4,https://www.tiktok.com/@lalogonebrazzyy22/video/7343777794716896554,WHY IS SHE SO AGGRESSIVE 😭😭😭 #fyp #jojosiwa #karma #helicopter #hair #foryoupage #foryou #dance #choreography ,2024-04-02 22:38:02,2024-04-16 22:28:38.795659,yipetyyay,88200,9082,867700,6300000,190600,https://www.tiktok.com/@yipetyyay/video/7353402647426125099,25.11252066368056,1.6522737376835277,0.9754172863345468,59.065875,8.008008,473,964,540,1,0.7576094683854905
7347478479992098090,pinkjuicylemon_7347478479992098090.mp4,https://www.tiktok.com/@official_nct/video/7351313286060674306,Donut mess with me 😜😜 ,2024-03-17 23:29:37,2024-04-16 22:28:40.045723,pinkjuicylemon,115900,13400,2300000,14700000,101000,https://www.tiktok.com/@pinkjuicylemon/video/7347478479992098090,41.0766989044213,1.902859974942856,1.0656964492745702,27.18243243243243,5.481481,149,1024,576,1,0.796331821907525
7350506100669664558,.jasm1nnn_7350506100669664558.mp4,https://www.tiktok.com/@lukedavidson_/video/7350146200638639365,feet was in fact not off the ground,2024-03-26 03:18:14,2024-04-16 22:28:41.295910,.jasm1nnn,280900,35300,4400000,37100000,249100,https://www.tiktok.com/@.jasm1nnn/video/7350506100669664558,32.91793733034722,4.296372431452176,1.6670221393215483,30.0,7.266667,218,1024,576,1,0.8448703922271541
7337433927163841834,adrien_nunez_7337433927163841834.mp4,https://www.tiktok.com/@isaiah_hunter12/video/7354945190123130117,The musical lineage is crazy ,2024-02-19 21:51:22,2024-04-16 22:28:42.545700,adrien_nunez,163400,8582,2200000,23200000,7338,https://www.tiktok.com/@adrien_nunez/video/7337433927163841834,68.14492807108797,1.2856734284289288,0.8266606979623635,30.0,15.066667,452,1022,576,1,0.7804848000740006
7352922157413895466,haleyybaylee_7352922157413895466.mp4,https://www.tiktok.com/@jamore.love/video/7352950121954397483,2 years wasted ,2024-04-01 15:33:33,2024-04-16 22:28:45.245664,haleyybaylee,210000,17500,5600000,44600000,65400,https://www.tiktok.com/@haleyybaylee/video/7352922157413895466,26.40730075627315,4.281164842085425,1.6641466874178037,30.0,14.266667,428,1024,576,1,0.8394170497459466
7347419586385497387,boujeefindsofficial_7347419586385497387.mp4,https://www.tiktok.com/@houseofhighlights/video/7349008454826298670,#kylieskin #kylieskinlipmask #hiddenmarshallsfinds #marshallsmakeup #marshallsskincare #marshallsfinds #marshallsshopping #marshallsshopwithme #shopwithmeatmarshalls #shopwithme #viral #viralmarshallsfinds #kylieskinatmarshalls #preppy #preppyshopping #preppymarshalls #foryou #fyp #fypシ #fypシ゚viral #foryourpage ,2024-03-17 19:40:58,2024-04-16 22:28:46.445872,boujeefindsofficial,6586,512,160100,6600000,1240,https://www.tiktok.com/@boujeefindsofficial/video/7347419586385497387,41.23548362664352,0.295960161510848,0.2592518578826496,30.0,10.166667,305,1024,576,0,0.6584732949083512
7340728401923214623,melissallgall_7340728401923214623.mp4,https://www.tiktok.com/@jamore.love/video/7337107150856129835,2002 babies unite ✨,2024-02-28 18:56:25,2024-04-16 22:28:47.745965,melissallgall,16800,3081,440600,4500000,33700,https://www.tiktok.com/@melissallgall/video/7340728401923214623,59.26642112664352,0.2104153025818994,0.1909635259946265,30.0,8.866667,266,1024,576,1,0.7131949611898043
7349249200103935278,overtimeeur_7349249200103935278.mp4,https://www.tiktok.com/@krissaily/video/7336675651258223877,That was still tuff tho 💪 #jervisscheffs #adidasngt #basketball #europe #germany #fyp #viral ,2024-03-22 18:00:51,2024-04-16 22:29:04.002836,overtimeeur,1290,64,39000,389100,464,https://www.tiktok.com/@overtimeeur/video/7349249200103935278,36.30500908960648,0.1294560106758825,0.1217361103294267,30.0,8.466667,254,1024,576,0,0.5440796013026086
7346200340020153642,overtimeeur_7346200340020153642.mp4,https://www.tiktok.com/@.ramseyhoops/video/7335443359055777070,Real hoopers know 🫡 #kasparasjakucionis #adidasngt #basketball #europe #lithuania #fyp #viral ,2024-03-14 12:49:27,2024-04-16 22:29:09.896474,overtimeeur,1178,759,24700,196000,38,https://www.tiktok.com/@overtimeeur/video/7346200340020153642,44.52125908960648,-0.0098826761219832,-0.0099318339074407,30.0,8.2,246,1024,576,0,0.5125868072122304
7348557243089947905,stathamreal_7348557243089947905.mp4,https://www.tiktok.com/@john_dolan32/video/7344428018514824494,Мотивация Джейсона Стетхема #мотивация #саморазвитие #успех #мотиватор #стетхем ,2024-03-20 21:15:35,2024-04-16 22:29:21.703369,stathamreal,1745,185,14800,679600,2973,https://www.tiktok.com/@stathamreal/video/7348557243089947905,38.169777608125,0.1098122733338706,0.1041908778986757,29.97,5.238572,157,1024,576,0,0.5536297888240059
7338546726904548614,qcpique_7338546726904548614.mp4,https://www.tiktok.com/@praykay.0/video/7327131207068667178,Legal? #basquetcallejero #streetbasket #basket #basquet #street #streetbasketball #dunk #viral #parati ,2024-02-22 21:49:20,2024-04-16 22:29:43.479140,qcpique,1220,2259,34000,1400000,367,https://www.tiktok.com/@qcpique/video/7338546726904548614,65.146340108125,-0.285178435755516,-0.3357223279307574,30.0,9.166667,275,1024,576,0,0.5867105926193971
7348831522293697835,overtimebrasil_7348831522293697835.mp4,https://www.tiktok.com/@epicvolley/video/7340326407601392902,Contra tudo e contra todos 🤣 #fyp #brasil🇧🇷 #jogadordebasquete #basquete #basquete🏀 #memes #basquetebrasileiro #oteplayoffs #nbabr #ote #overtimebr #memesbrasil #campeonato #basquetebrasil #basquetebr ,2024-03-21 14:59:45,2024-04-16 22:29:44.957128,overtimebrasil,4339,1138,86200,1500000,815,https://www.tiktok.com/@overtimebrasil/video/7348831522293697835,37.43077297849537,0.1717886186975377,0.1585313154150044,30.0,14.433333,433,1024,576,0,0.6134756759717315
7332893256482622726,yasil___7332893256482622726.mp4,https://www.tiktok.com/@shelbyacat/video/7344262862250036482,#CapCut sabra que significa ? 👀 #basketball🏀 #iceinmyveins #lebronjames #zyxcba #nba #fyp ,2024-02-07 16:11:00,2024-04-16 22:29:47.096941,yasil__,6236,568,78800,1000000,1166,https://www.tiktok.com/@yasil__/video/7332893256482622726,80.38129381182871,-0.5236518968028813,-0.7416063827893734,28.125,5.866667,165,1024,576,1,0.6016086663479912
7341563482111872262,leudys_edits_7341563482111872262.mp4,https://www.tiktok.com/@itzsolowe/video/7328260844788206890,Javier Baez #elmago #javierbaez #baseball #mlb #beisbol #leudys_edits ,2024-03-02 00:55:56,2024-04-16 22:29:48.747137,leudys_edits,16900,298,207800,2300000,1508,https://www.tiktok.com/@leudys_edits/video/7341563482111872262,57.01675677479167,-0.0631336841697141,-0.065214679462126,30.0,26.333333,790,576,576,0,0.6411556749549354
7332352583668944171,espn_7332352583668944171.mp4,https://www.tiktok.com/@queencitytrends/video/7328836561078963499,Wait for it 🤯 (via @Sam Winter) #basketball #ramp #throw #roll ,2024-02-06 05:13:46,2024-04-16 22:29:50.758607,espn,903,86,41500,491000,26,https://www.tiktok.com/@espn/video/7332352583668944171,81.83770584886575,-0.5845278048688098,-0.8783395859843217,30.0,37.166667,1115,1024,576,0,0.5286686492336804
7333676748837539078,lmjfz_7333676748837539078.mp4,https://www.tiktok.com/@229tayspencer/video/7327731776074288427,Será que Ronaldo lembrava desse gol? 🐐☠️ #messi#barcelona   #champions#manchesterunited  #fifa#boladeouro#football ,2024-02-09 18:51:23,2024-04-16 22:29:54.647260,lmjfz,26400,4299,217600,1700000,2415,https://www.tiktok.com/@lmjfz/video/7333676748837539078,78.2699164970139,-0.3880432010379719,-0.4910935888927241,30.0,68.833333,2065,768,576,1,0.6556552790951692
7340326407601392902,epicvolley_7340326407601392902.mp4,https://www.tiktok.com/@lennosquad/video/7341943941157244203,Smart play by Johannes Tille 😮‍💨👌 #epicvolleyball #volleyballworld #volleyball ,2024-02-27 16:55:25,2024-04-16 22:29:59.047150,epicvolley,779,22,13100,615200,266,https://www.tiktok.com/@epicvolley/video/7340326407601392902,60.3504489044213,-0.2537538112353254,-0.2926997214713826,30.0,9.966667,299,1024,576,0,0.5162071225012028
7325856396619074821,rwsc_7325856396619074821.mp4,https://www.tiktok.com/@premiumsoccer/video/7339949858868038917,Anthony Edwards 😤👨🏼‍🍳 #rwsc #fyp #nba #basketball #foryou #foryoupage #anthonyedwards #trending #viral ,2024-01-19 17:04:24,2024-04-16 22:30:01.111212,rwsc,10400,216,84700,600000,1861,https://www.tiktok.com/@rwsc/video/7325856396619074821,99.34421047849536,-0.8306289111371126,-1.7756631791992148,29.97,12.012012,360,768,576,0,0.5908025991180788
7334222221117836550,rwsc_7334222221117836550.mp4,https://www.tiktok.com/@nzblazian/video/7358382627130314005,BANG #fyp #foryou #foryoupage #viral #trending #nba #basketball #edit #curry #stephcurry #goldenstatewarriors #rwsc ,2024-02-11 06:08:05,2024-04-16 22:30:04.403218,rwsc,15200,552,119700,932000,2139,https://www.tiktok.com/@rwsc/video/7334222221117836550,76.79998594145833,-0.4485374899798627,-0.5951814208038494,29.97,12.012012,360,768,576,1,0.6152221360005425
7338949259473079594,keeskizzy_7338949259473079594.mp4,https://www.tiktok.com/@vunityi/video/7334823794130816302,#fyp ,2024-02-23 23:51:54,2024-04-16 22:30:29.454546,keeskizzy,107900,3828,1100000,5800000,14200,https://www.tiktok.com/@keeskizzy/video/7338949259473079594,64.06122436738427,0.3710167231821974,0.3155525983046159,29.97,8.641975,259,1024,576,1,0.735078892517944
7328155371908943135,onlydmc_7328155371908943135.mp4,https://www.tiktok.com/@samismadcold/video/7336731599167491374,This happened today #pov #relatable #girl #highschool #fyp #fypシ゚viral #foryou #foryoupage #viral #comedy #funny #funnyvideos #comedyvideo #funnyvideo #onlydmc #Imao #trynottolaugh #hilarious,2024-01-25 21:45:45,2024-04-16 22:30:33.897877,onlydmc,15600,397,141200,655900,727,https://www.tiktok.com/@onlydmc/video/7328155371908943135,93.14882853405092,-0.7118244689243708,-1.244185501603971,30.0,8.0,240,1024,576,0,0.6010258167325925
7335184533853113631,juiceditup_7335184533853113631.mp4,https://www.tiktok.com/@montezwilson/video/7338136035831876906,Lil too happy💀 #fitness #motivation #flex #flexup #groupchat #boys #fakebody  ,2024-02-13 20:23:12,2024-04-16 22:30:36.510438,juiceditup,1047,79,11700,153400,215,https://www.tiktok.com/@juiceditup/video/7335184533853113631,74.20615492293982,-0.4862887706477318,-0.6660939820003797,30.05217391304348,9.583333,288,1024,576,0,0.4899354583530391
7336999465938701610,micahdaileywhite_7336999465938701610.mp4,https://www.tiktok.com/@lambotelevision/video/7344930199189933354,Character development #fyp ,2024-02-18 17:45:26,2024-04-16 22:30:39.088165,micahdaileywhite,164400,6295,1300000,7600000,21000,https://www.tiktok.com/@micahdaileywhite/video/7336999465938701610,69.315715108125,0.4659018436225672,0.3824706459858641,60.0,6.266667,376,1024,576,1,0.751032258385438
7354511822151552298,omarnutro_7354511822151552298.mp4,https://www.tiktok.com/@yk_william_/video/7329711046002740486,Bruh😨,2024-04-05 22:22:26,2024-04-16 22:30:42.247008,omarnutro,22000,944,168300,1100000,14400,https://www.tiktok.com/@omarnutro/video/7354511822151552298,22.12335399701389,0.4891868427739081,0.3982302278806371,29.97,13.179847,395,1024,576,1,0.6460008390243921
7347711947833363755,heyitsbret_7347711947833363755.mp4,https://www.tiktok.com/@kovubp/video/7338071709003730222,I never learn #fyp #relatable #foryoupage ,2024-03-18 14:35:44,2024-04-16 22:30:59.544337,heyitsbret,41600,1353,806800,5800000,121000,https://www.tiktok.com/@heyitsbret/video/7347711947833363755,40.44745121923611,1.0467672779099562,0.7162616108706242,30.0,5.433333,163,1024,576,1,0.7390372793986035
7342124733405629738,travelusa_withme_7342124733405629738.mp4,https://www.tiktok.com/@brooklynnets/video/7350486973636791595,"Chicago, Michigan Ave 🛻🇺🇸#usa #illinois #chicago ",2024-03-03 13:15:10,2024-04-16 22:31:44.616329,travelusa_withme,3993,1240,53600,605800,1060,https://www.tiktok.com/@travelusa_withme/video/7342124733405629738,55.50340029331019,-0.1516945295361434,-0.164514483451935,30.0,13.133333,394,1024,576,0,0.5854877205552264
7353775772814937350,zaheer13wala_7353775772814937350.mp4,https://www.tiktok.com/@clippedkc3/video/7347864816020884782,Canada 🇨🇦 land of peace #canada_life🇨🇦 #travelcanada🇨🇦 #traveltoronto #blessedbytheview #torontoarchitecture #bluemountain #canada #torontodowntown🔥🇨🇦canada #foryou #fyp #city #foryoupage ,2024-04-03 22:45:51,2024-04-16 22:31:46.457198,zaheer13wala,40,17,299,5139,42,https://www.tiktok.com/@zaheer13wala/video/7353775772814937350,24.10709242293981,0.2917495981241812,0.2559975770755139,39.4617202711029,30.054442,1186,1024,576,0,0.30669137777503097
7332490707220958494,sophia_j0hnson_7332490707220958494.mp4,https://www.tiktok.com/@omarnutro/video/7352637568732777771,"Chicago ❄️♥️🇺🇸 where dreams come true 🥰 📍DuSable Bridge Chicago IL 🇺🇸 #chicago #downtown #chicagodowntown #chicagoarchitecture #foryou #nyc #fyp #foryoupage #foryourpage #travel  Chicago, travel Chicago, winter road trip in Chicago, scenic city winter drive, snow drive, snowfall, Trump International Hotel & Tower Chicago",2024-02-06 14:10:31,2024-04-16 22:31:49.195287,sophia_j0hnson,22500,2672,237400,3600000,5924,https://www.tiktok.com/@sophia_j0hnson/video/7332490707220958494,81.46496279331019,-0.3661604982623245,-0.4559595084265648,30.0,7.9,237,1024,576,1,0.6781341296677766
7331374112310349087,sophia_j0hnson_7331374112310349087.mp4,https://www.tiktok.com/@229tayspencer/video/7345637616806677803,"Chicago ♥️🇺🇸 nothing like a night drive in the dream city ❄️🥰 📍Wacker Dr Chicago IL 🇺🇸   Chicago, travel Chicago, night drive, winter road trip in Chicago, scenic city winter drive, Trump International Hotel & Tower Chicago #chicago #downtown #chicagodowntown #chicagoarchitecture #usa #nyc #travel #foryou #foryourpage #foryoupage ",2024-02-03 13:57:15,2024-04-16 22:31:50.745261,sophia_j0hnson,5025,627,63300,1000000,1407,https://www.tiktok.com/@sophia_j0hnson/video/7331374112310349087,84.47417575627316,-0.5931809439580634,-0.8993867721439608,30.0,7.933333,238,1024,576,0,0.5983801240613289
7344359229140225326,travelusa_withme_7344359229140225326.mp4,https://www.tiktok.com/@jakewebber9/video/7343331174246354219,Chicago morning 🇺🇸🏙️🚖#usa #chicago #usa_tiktok #illinois #driving ,2024-03-09 13:45:04,2024-04-16 22:31:52.351362,travelusa_withme,1737,560,19300,325000,567,https://www.tiktok.com/@travelusa_withme/video/7344359229140225326,49.4826364044213,-0.0850869914843464,-0.0889262908867955,30.0,14.7,441,1024,576,0,0.5375105670937949
7325501597679619371,nyc40000_7325501597679619371.mp4,https://www.tiktok.com/@haoandbin/video/7338391637413891333,U.S.A 🗽🇺🇸🗽Statueofliberty 🗽 #newyork #foryoupage #quotes #queen #statueofliberty🗽#nyc #lasangeles #trending #america #viralvideo #explore ,2024-01-18 18:08:02,2024-04-16 22:31:53.860519,nyc40000,2217,607,22200,241600,625,https://www.tiktok.com/@nyc40000/video/7325501597679619371,100.30002066368056,-0.8855241823574717,-2.1673916779221982,30.0,12.866667,386,1024,576,0,0.5359994657057807
7327728184076651807,nyc40000_7327728184076651807.mp4,https://www.tiktok.com/@ap9_basketball/video/7340621603971157250,New York City 🗽🇺🇸 Traveling @NYC 🇺🇸🗽  #usa🇺🇸 #newyorkcity #fyp #viral #grow #viral #trending #traveltiktok #traveling ,2024-01-24 18:08:08,2024-04-16 22:31:55.165724,nyc40000,1700,410,18600,234200,324,https://www.tiktok.com/@nyc40000/video/7327728184076651807,94.29995121923612,-0.7950468781417518,-1.584973999855787,30.0,14.266667,428,1024,576,0,0.5232648870490688
7342359594640887083,travelusa_withme_7342359594640887083.mp4,https://www.tiktok.com/@brock2humpy/video/7341170652650458411,Chicago City at night 🇺🇸#usa #illinois #us #windycity ,2024-03-04 04:25:41,2024-04-16 22:31:58.046307,travelusa_withme,1904,523,23000,329800,710,https://www.tiktok.com/@travelusa_withme/video/7342359594640887083,54.871097052569446,-0.1677924563846816,-0.1836734178080516,30.0,12.9,387,1024,576,0,0.5435684542900161
7343332092102724910,travelusa_withme_7343332092102724910.mp4,https://www.tiktok.com/@kishkaglot_mem/video/7344966433433996586,Chicago 🇺🇸❤️#usa #illinois #travelusa #visitchicago #driving #🇺🇸 ,2024-03-06 19:19:57,2024-04-16 22:31:59.600217,travelusa_withme,3143,809,37300,618800,1050,https://www.tiktok.com/@travelusa_withme/video/7343332092102724910,52.25007853405093,-0.1090431888637153,-0.1154593250359989,30.0,9.933333,298,1024,576,0,0.5744392439227254
7342199174252727595,travelusa_withme_7342199174252727595.mp4,https://www.tiktok.com/@chloe.flickinger/video/7354505969738566954,"Downtown Chicago, IL , USA 🇺🇸🏙️#windycity #us #illinois #chicago ",2024-03-03 18:03:00,2024-04-16 22:32:01.246674,travelusa_withme,1836,452,29300,715100,645,https://www.tiktok.com/@travelusa_withme/video/7342199174252727595,55.30351603405093,-0.1609121759470076,-0.1754399009336064,30.0,11.9,357,1024,576,0,0.5640845082422608
7345149621771095342,travelusa_withme_7345149621771095342.mp4,https://www.tiktok.com/@tho.vy9003/video/7352752323782839568,"Chicago, USA 🇺🇸#usa_tiktok #illinois #chicago #🇺🇸 ",2024-03-11 16:52:33,2024-04-16 22:32:04.762687,travelusa_withme,1110,347,12000,214900,326,https://www.tiktok.com/@travelusa_withme/video/7345149621771095342,47.35243964516204,-0.0599820108681498,-0.0618562665268959,30.0,14.866667,446,1024,576,0,0.509785128722262
7342876252367310110,sophia_j0hnson_7342876252367310110.mp4,https://www.tiktok.com/@jamore.love/video/7349318515691736350,"Chicago ❄️♥️🇺🇸 just when you think winter is over, it comes back again 🥰🌨️📍Michigan Ave Chicago IL 🇺🇸 #chicago #downtown #chicagodowntown #chicagoarchitecture #fyp #usa #foryourpage #foryoupage #foryou Chicago, travel Chicago, snowstorm, snowfall, snowy Chicago, winter in Chicago, snow-covered streets of Chicago, snowy night, Trump Tower Chicago",2024-03-05 13:51:25,2024-04-16 22:32:07.296700,sophia_j0hnson,1592,408,22800,354200,458,https://www.tiktok.com/@sophia_j0hnson/video/7342876252367310110,53.47822668219908,-0.1468247055629665,-0.158790249160217,30.0,7.4,222,1024,576,0,0.5397617511198316
7335453427423579423,sophia_j0hnson_7335453427423579423.mp4,https://www.tiktok.com/@thelitfamily4l/video/7323372000100076831,"Chicago ♥️🇺🇸 a love story that never fades 📍Wacker Drive Chicago IL 🇺🇸 #chicago #downtown #chicagodowntown #chicagoarchitecture #foryourpage #foryoupage #foryou #usa  Chicago, travel Chicago, night drive, winter road trip in Chicago, winter drive, Trump International Hotel & Tower Chicago",2024-02-14 13:46:35,2024-04-16 22:32:09.346900,sophia_j0hnson,2884,618,36600,503300,735,https://www.tiktok.com/@sophia_j0hnson/video/7335453427423579423,73.48158316368055,-0.4491458730473039,-0.5962852472522733,30.0,8.5,255,1024,576,0,0.5650965462115036
7347744425084308766,sophia_j0hnson_7347744425084308766.mp4,https://www.tiktok.com/@a.n.e.l.__05/video/7358275542279294213,"Exploring Dream City 🥰 Chicago ♥️🇺🇲 #chicago #downtown #chicagodowntown #chicagoarchitecture #dronevideo #usa #foryoupage #foryourpage #foryou Chicago, travel Chicago, night drive, night road trip in Chicago, drone view, scenic city city drive, Trump International Hotel & Tower Chicago, Michigan Ave",2024-03-18 16:42:16,2024-04-16 22:32:10.901905,sophia_j0hnson,1941,456,19600,251200,918,https://www.tiktok.com/@sophia_j0hnson/video/7347744425084308766,40.35958084886574,0.0572622079745262,0.0556827442175117,60.0,61.283333,3677,1024,576,0,0.535246867324981
7337837796607986949,alej.androvelasquez_7337837796607986949.mp4,https://www.tiktok.com/@arthurpaek/video/7331857555062263083,😜,2024-02-20 23:58:23,2024-04-16 22:32:23.736451,alej.androvelasquez,8,9,166,5650,1,https://www.tiktok.com/@alej.androvelasquez/video/7337837796607986949,67.05672205256946,-0.3842809302913247,-0.4849644751413671,31.25140924464487,14.783333,462,576,1246,0,0.26545812726959056
7358560090451971334,davi.trindade1_7358560090451971334.mp4,https://www.tiktok.com/@skainphi/video/7331013381576477995,#CapCut ,2024-04-16 20:11:26,2024-04-16 22:32:42.247312,davi.trindade1,0,0,0,112,0,https://www.tiktok.com/@davi.trindade1/video/7358560090451971334,11.21432621923611,0.494075243272082,0.401507449078352,25.0,33.56,839,1024,576,0,0.03855001827106319
7338539654532074794,woahhelijah_7338539654532074794.mp4,https://www.tiktok.com/@kirkiimad/video/7334078526565420294,"perfect timing, hoopers needed some new lingo. #fyp #hooper #viral #basketball #nba #trending #xyzbca #fypシ ",2024-02-22 21:22:02,2024-04-16 22:32:53.597567,woahhelijah,17700,672,164100,1300000,1506,https://www.tiktok.com/@woahhelijah/video/7338539654532074794,65.16529844145833,-0.2379295168012269,-0.2717162299369483,30.0,9.033333,271,1024,576,1,0.6282008319538349
